,model_name,case,preprocessing,accuracy,adjusted_balanced_accuracy,f1,geometric_mean,roc_auc,fit_time,predict_time
918,SGD,ternary,10+30+LDA,0.5687666002635212,0.1454354450668139,0.5055047858921553,0.2754449751613507,0.5734185728131604,0.28853769302368165,0.0009872913360595703
919,SGD,ternary,10+20+30,0.5475900786863283,0.1260664747296665,0.4875051728357797,0.2207999762029509,0.5644768315941553,0.3567499160766602,0.0016084671020507812
920,SGD,ternary,20,0.5480501738843031,0.09474483401233164,0.46958725112118416,0.17855068328637075,0.5486550348165178,0.2444931983947754,0.0006007194519042969
921,SGD,ternary,LOF-PCA,0.5498517379796415,0.12366353796564027,0.4892457021739512,0.22515690337057234,0.5631782418978777,0.371835994720459,0.0017321586608886718
922,SGD,ternary,20+30,0.5507504251515807,0.09419244372383473,0.4691623418372438,0.1634810973347473,0.5484857724438895,0.32334074974060056,0.0009739398956298828
923,SGD,ternary,10+30,0.5520480586894884,0.10627754600998655,0.4812065776495465,0.21686316927724292,0.5546578104392493,0.2766116619110107,0.0011730194091796875
924,SGD,ternary,30,0.5526993942880434,0.09022784428410409,0.4675195032274959,0.14915669161741474,0.5466262562342712,0.22237105369567872,0.0007959842681884765
925,SGD,ternary,10+20,0.5463893654958343,0.09940071188229209,0.4723167085088907,0.20689939909720073,0.5510281228931261,0.2634777069091797,0.0011834144592285157
926,SGD,ternary,10+LDA,0.5571961910083086,0.14616770095746418,0.5011594744780326,0.2929171170912033,0.5735526204909999,0.20696091651916504,0.00136871337890625
927,SGD,ternary,LDA,0.5620201091075503,0.16290211535975171,0.5119536335537708,0.2922712728404767,0.581608150602234,0.4255970001220703,0.0053863048553466795
928,SGD,ternary,LDA+LOF-PCA,0.564080284000095,0.15789634301592542,0.5113990944353514,0.2836142356026399,0.5795138109679355,0.3773630142211914,0.004104709625244141
929,SGD,ternary,20+30+LDA,0.564949328367825,0.1253367167722146,0.4893235657782,0.2191525159478395,0.5631991081197462,0.30206856727600095,0.0007809162139892578
930,SGD,ternary,10+20+LDA,0.5650791535497841,0.13006909309050413,0.49572221829087537,0.25959094649654757,0.5659081215985067,0.27669830322265626,0.0009795188903808593
931,SGD,ternary,30+LDA,0.5665425838537763,0.13216174910128878,0.4929774460088616,0.22805943541668144,0.5665735122506032,0.19869451522827147,0.0003428936004638672
932,SGD,ternary,10+20+30+LDA,0.5665466519781617,0.16113532322021612,0.5129013088526275,0.2848724443893864,0.5812291649870847,0.3823849678039551,0.0004006862640380859
933,SGD,ternary,20+LDA,0.5605297944564092,0.13276944711303368,0.49259725297465246,0.2475650741076881,0.5666564127010396,0.21889209747314453,0.0007926464080810547
934,SGD,ternary,10,0.5367130132996975,0.11398072837185613,0.4760911846202413,0.23976465648546488,0.5580751480981296,0.22191591262817384,0.0005962848663330078
935,SGD_acc,ternary,10+20+30+LDA,0.5653310164925901,0.16606553501750518,0.5151433193266244,0.30114793268472984,0.6675398784601634,50.66148729324341,0.0005895137786865234
936,SGD_acc,ternary,10+20+30,0.5396899908515645,0.13963020485404215,0.4888553904701232,0.2646046148176843,0.6686399244171557,51.6487117767334,0.00042204856872558595
937,SGD_acc,ternary,10+20,0.5421289285621329,0.14462398321078104,0.4936306517001758,0.2590751083948082,0.6639154598468014,39.61446990966797,0.001004171371459961
938,SGD_acc,ternary,30+LDA,0.5421958199820363,0.17637085273477265,0.5082077686207734,0.32444269754101845,0.6731049225704562,30.563619709014894,0.00020036697387695312
939,SGD_acc,ternary,10+30,0.5450725151585725,0.14994598497606298,0.5015651315213935,0.28792245118676013,0.6671763881909183,40.03828296661377,0.0
940,SGD_acc,ternary,20+30,0.5465496943266358,0.12787882768233091,0.4846298080076261,0.18763790236502115,0.634976927224731,40.306953811645506,0.00039229393005371096
941,SGD_acc,ternary,LOF-PCA,0.5479815969285159,0.1287760269416987,0.4917976914011771,0.24790791448313126,0.6689309578325318,44.561532163619994,0.0005874156951904297
942,SGD_acc,ternary,20,0.5325439138085063,0.1355418513448932,0.4819117929979056,0.2501116610751211,0.6625732609312568,28.566056299209595,0.00020422935485839844
943,SGD_acc,ternary,10,0.5484028746465762,0.10627876925314579,0.48300133978158594,0.23220715162102934,0.6592189260656094,28.13553342819214,0.00020031929016113282
944,SGD_acc,ternary,LDA,0.5585196138249143,0.17537675457469187,0.5159598636329094,0.31750684048907357,0.6878831044018198,46.95778756141662,0.014050865173339843
945,SGD_acc,ternary,LDA+LOF-PCA,0.5623731783721204,0.17547965108481373,0.5181672990523603,0.3148148192626351,0.6914180751506267,46.98452754020691,0.0
946,SGD_acc,ternary,10+LDA,0.5632687409575292,0.1521851259978006,0.5082258317580707,0.2897410726772398,0.6840357099096851,28.809822702407835,0.0005999088287353515
947,SGD_acc,ternary,20+30+LDA,0.5639944846037961,0.16191050828373071,0.50893795831983,0.24740450427870658,0.6568337733234049,40.41501202583313,0.0005984783172607421
948,SGD_acc,ternary,10+20+LDA,0.5644944243380333,0.1789704746639456,0.5208852326201743,0.3161417085236636,0.6867031352514059,39.878707551956175,0.0012153148651123046
949,SGD_acc,ternary,10+30+LDA,0.5647108729472193,0.18571708035874282,0.5271492841213679,0.34491679300576444,0.6894592639417129,40.113769721984866,0.0002181529998779297
950,SGD_acc,ternary,20+LDA,0.5519895933697928,0.1689012350679339,0.5067750177358858,0.3038349293650277,0.68492477939111,30.180566358566285,0.0008017539978027344
951,SGD_acc,ternary,30,0.5240988880122719,0.14169129363195154,0.4835597446616168,0.26421401404851985,0.6508570105342912,29.152648305892946,0.003131198883056641
953,SGD_iso-calib,ternary,20,0.5250007512867181,0.13130450204412136,0.47714485792758266,0.25568672113438323,0.6601288572005282,0.675361442565918,0.0006407260894775391
954,SGD_iso-calib,ternary,10+20+30,0.5288216415981116,0.15483567104525447,0.4793321041298137,0.23711689209416614,0.6625840261653515,1.1158552646636963,0.007621288299560547
955,SGD_iso-calib,ternary,LOF-PCA,0.535198001404498,0.15792683229907006,0.48910115075992355,0.27019632941717986,0.6647710101654062,1.1564666271209716,0.003928184509277344
956,SGD_iso-calib,ternary,10+30,0.5354162858119913,0.1304020537045013,0.4802964771297624,0.24196130286162304,0.6630352762143487,0.8425633430480957,0.0076369762420654295
958,SGD_iso-calib,ternary,30,0.5369343182486542,0.1133171100490797,0.4772256021973367,0.19807167583858928,0.6594185012959748,0.6696360588073731,0.003930044174194336
959,SGD_iso-calib,ternary,10+LDA,0.5371860881229197,0.15893744053173492,0.5006462283891965,0.3295767481067243,0.6744919364269548,0.6489692211151123,0.009347343444824218
960,SGD_iso-calib,ternary,20+30,0.540197968008252,0.12028208517782901,0.47483438450032633,0.1771218737018681,0.6572585076513556,0.8965424537658692,0.006904745101928711
961,SGD_iso-calib,ternary,20+LDA,0.5444316094459,0.17075022508167717,0.5030032013763208,0.3160508074430251,0.684367298683781,0.6829131126403809,0.007445430755615235
969,SGD_iso-calib,ternary,LDA,0.5534876116016227,0.19277196274847147,0.5104795231414199,0.30861712901111227,0.6847157234137202,1.8690450668334961,0.009430360794067384
975,SGD_iso-calib,ternary,10+30+LDA,0.56339909298555,0.1642912623810455,0.510828549804457,0.2929655079131794,0.6855589123012118,0.8358534336090088,0.006236028671264648
976,SGD_iso-calib,ternary,10+20,0.5167899891360472,0.1125199926812368,0.45971715707272576,0.2460398443106065,0.6603325826137896,0.8685569286346435,0.0031914710998535156
979,SGD_iso-calib,ternary,10+20+LDA,0.5584084862458739,0.14315056017408304,0.5007743184593852,0.2908033239977806,0.6843818733023344,0.8463642597198486,0.006243371963500976
981,SGD_iso-calib,ternary,20+30+LDA,0.557079545005436,0.15439634455857582,0.4969421861520737,0.23479924049522688,0.6811945100126433,0.9108907222747803,0.012485218048095704
982,SGD_iso-calib,ternary,LDA+LOF-PCA,0.5562295709909809,0.19092007583839815,0.5115102517184266,0.30400540097029605,0.6862336967054321,1.1828231811523438,0.01219348907470703
983,SGD_iso-calib,ternary,30+LDA,0.5550016074142092,0.15301633745711113,0.5038973605091119,0.2813905652682891,0.684647489892199,0.7078822135925293,0.007427978515625
984,SGD_iso-calib,ternary,10+20+30+LDA,0.5606728347209812,0.18555423911162866,0.5143438498968331,0.3038020554100203,0.6868047357334323,1.069934320449829,0.013468360900878907
985,SGD_iso-calib,ternary,10,0.5004734751097286,0.12390518585988863,0.46177466662638506,0.2691842528385151,0.6497739857298043,0.7376745700836181,0.006505012512207031
986,SGD_sig-calib,ternary,30+LDA,0.5714819076978281,0.12347439148124102,0.487866811802464,0.2092205617259369,0.6918074175311981,0.9547156810760498,0.0031167030334472655
988,SGD_sig-calib,ternary,LOF-PCA,0.554588062847057,0.0879679479808931,0.46682226019417944,0.1612699613686654,0.6716679727718344,1.2877713680267333,0.0031321048736572266
990,SGD_sig-calib,ternary,10+20+30,0.5533110329769217,0.09957752422320264,0.47203269714861296,0.17645891478835565,0.6714161416396861,1.3180336475372314,0.006212043762207031
993,SGD_sig-calib,ternary,10,0.5518301564572032,0.09717287433690208,0.4733813653441842,0.20331971246835642,0.6627873136289415,0.8202176570892334,0.0
995,SGD_sig-calib,ternary,10+20,0.5507361423106946,0.0872072722876073,0.4609802701299797,0.1719077925952947,0.6688509726831763,1.0655139446258546,0.005682373046875
997,SGD_sig-calib,ternary,20+30,0.5556682056030443,0.07844561035588314,0.4589188220026822,0.14354966767188793,0.6682424227806885,1.0966265678405762,0.00391993522644043
1011,SGD_sig-calib,ternary,10+30,0.5557500383845151,0.08742108964398915,0.46649813072401514,0.17286317562025405,0.6712626719723739,1.095041561126709,0.0025930404663085938
1013,SGD_sig-calib,ternary,10+30+LDA,0.5702898338491661,0.12419295368323895,0.4898510506756387,0.23327105231547876,0.6937864429885678,1.1866275787353515,0.006465768814086914
1015,SGD_sig-calib,ternary,10+20+30+LDA,0.5687252911657463,0.13468895139392595,0.4960524250898796,0.2448868083606217,0.6938317026739721,1.3093641757965089,0.003124713897705078
1016,SGD_sig-calib,ternary,20+30+LDA,0.568162647577255,0.11508487930161068,0.4802332939355779,0.1981938557179181,0.6912826682680782,1.0989689826965332,0.002192974090576172
1017,SGD_sig-calib,ternary,20+LDA,0.5677869886919743,0.12948862439705172,0.4931691033496085,0.2402517536373056,0.6895097395573963,0.9155849933624267,0.0003792285919189453
1018,SGD_sig-calib,ternary,10+20+LDA,0.5671878986468439,0.11317773344699969,0.48215297930193646,0.2223803475580633,0.6912897493722863,1.17300705909729,0.0023900985717773436
1021,SGD_sig-calib,ternary,10+LDA,0.5662069164987032,0.1346517628501514,0.49756673086145237,0.26913703033200087,0.6859005471392512,0.9005926609039306,0.0035293102264404297
1022,SGD_sig-calib,ternary,LDA+LOF-PCA,0.5657930428381641,0.13050890633463488,0.49204441778749886,0.23255865074456472,0.6916642549592569,1.3070886611938477,0.007041120529174804
1023,SGD_sig-calib,ternary,20,0.5560039740187862,0.08953127671948188,0.4690701253820236,0.16869228093454539,0.6675219732978986,0.9118176937103272,0.006261301040649414
1026,SGD_sig-calib,ternary,LDA,0.5639551889771889,0.13694170330703204,0.4932381557893146,0.24291319618898402,0.6904881256351094,1.179471206665039,0.0
1031,SGD_sig-calib,ternary,30,0.5588837159088851,0.07717566362598695,0.46034846900819515,0.1150481042249774,0.6688085219798808,0.9583353996276855,0.0
1037,SVC,ternary,10+30+LDA,0.5726829567581919,0.19061366871150925,0.5332355639410539,0.35452583599679205,0.5948329965455047,18.281272220611573,0.6222078800201416
1038,SVC,ternary,LOF-PCA,0.5505099082560097,0.14179710896777808,0.5023593864712479,0.29371660157835777,0.5704203485317091,18.337341022491454,0.6621938228607178
1039,SVC,ternary,10+20,0.5539242449257726,0.1482409100634655,0.5084382421947419,0.3102314767725912,0.573587594791624,20.02305588722229,0.5693249702453613
1040,SVC,ternary,30,0.5542125749170583,0.13763707688417076,0.5003359546081142,0.27387986064707437,0.5685397329621587,23.42802119255066,0.6272119998931884
1041,SVC,ternary,20+30,0.5553720815793897,0.14814348250341686,0.5072207065319931,0.29753012566969017,0.5739333690505335,21.29444522857666,0.6066182613372803
1042,SVC,ternary,10+20+30,0.558013321084885,0.15901209990733908,0.5141871342693928,0.3177696606054975,0.5793454637859493,20.07115740776062,0.6023631572723389
1043,SVC,ternary,10+30,0.5580690542830178,0.15972170273969954,0.5145201236087361,0.3187059469457142,0.5797502491210127,18.911439085006712,0.57144193649292
1044,SVC,ternary,20,0.5494806885839923,0.1350174913372686,0.4991193921933658,0.28897488725628573,0.5668518546351362,23.428933954238893,0.5925070762634277
1045,SVC,ternary,10+LDA,0.5639476611863673,0.17174864207781265,0.5219096022568186,0.3426772690035157,0.5846706344559287,21.906782627105713,0.6258311748504639
1046,SVC,ternary,LDA,0.5665466653332294,0.1798732239685423,0.5251783881249358,0.34243920487309765,0.5888548958835729,32.991942739486696,0.7288085460662842
1047,SVC,ternary,LDA+LOF-PCA,0.5669320217879499,0.1759617061953532,0.5230589257641993,0.3329585652191393,0.5870572176756987,17.127968740463256,0.7262391090393067
1048,SVC,ternary,10+20+LDA,0.5691310034851325,0.1815624547020757,0.5281461657696231,0.3480380006873276,0.5898140477669701,19.086243867874146,0.6369830131530761
1049,SVC,ternary,20+30+LDA,0.5705936615408541,0.18006915479149027,0.5266601646530278,0.3357446399437444,0.5894241738619287,20.019074487686158,0.6476850509643555
1050,SVC,ternary,30+LDA,0.5706495098511032,0.17169752109074415,0.5214143810170295,0.3155257525282775,0.5852428326047978,22.194724225997923,0.6661145210266113
1051,SVC,ternary,10+20+30+LDA,0.5725975807558499,0.18991195735627087,0.5328020802865514,0.3533463961733654,0.594447639472667,18.75827260017395,0.6398142337799072
1052,SVC,ternary,20+LDA,0.566540122406432,0.17032622536245462,0.5205028965828624,0.3290473818474907,0.5840701572244789,23.190776777267455,0.6465279579162597
1053,SVC,ternary,10,0.5470957269933926,0.13414963628371937,0.4998795255747309,0.29993804445476224,0.5665380245972479,22.417602157592775,0.6320360660552978
1054,SVC_iso-calib,ternary,10+30+LDA,0.5731293361245562,0.19664467751798922,0.5354195670424998,0.35877156968972174,0.6926966681376199,37.69824390411377,0.5991397857666015
1055,SVC_iso-calib,ternary,LOF-PCA,0.5438812216812133,0.15949589685335666,0.5036286198454512,0.3062683723563516,0.6693002481582638,43.00603098869324,0.6832147598266601
1057,SVC_iso-calib,ternary,10+20,0.5472617807999371,0.16728684458426288,0.5107888332439924,0.325565768530709,0.6640059101463075,42.15956292152405,0.5531491279602051
1058,SVC_iso-calib,ternary,30,0.5487647731259708,0.16288570548871775,0.5055307379103742,0.2918076426515938,0.6691252917681941,48.45540165901184,0.6127058029174804
1060,SVC_iso-calib,ternary,20+30,0.5496795640176679,0.16736221099383747,0.5100837019438579,0.3122042062719267,0.6688755349706469,43.45514616966248,0.6218544483184815
1064,SVC_iso-calib,ternary,10+20+30,0.5546453463612799,0.17234601481387965,0.5164152417992051,0.32819547685556516,0.6712458165751247,40.34473757743835,0.5867180347442627
1066,SVC_iso-calib,ternary,10+30,0.5555956174347682,0.1680245649693304,0.5156850003791519,0.3248849861745533,0.671789864101948,39.456688451766965,0.5695652484893798
1069,SVC_iso-calib,ternary,10+LDA,0.5589471765348649,0.1934818348586844,0.5261546157956996,0.36092668823159807,0.679647965386028,45.292191076278684,0.6282267093658447
1070,SVC_iso-calib,ternary,20+LDA,0.5610901442628646,0.19443354580433092,0.5251616581798476,0.3477324873280244,0.6859310934556326,46.37648515701294,0.6380138874053956
1074,SVC_iso-calib,ternary,10+20+30+LDA,0.5725644215057887,0.2004229962896491,0.5361324156366127,0.3613086439053121,0.69235693081539,38.634819746017456,0.641718053817749
1078,SVC_iso-calib,ternary,20,0.5404291097289978,0.1630936349520427,0.5028769855554295,0.310369175607269,0.6628051137914136,48.58790807723999,0.5957966327667237
1079,SVC_iso-calib,ternary,30+LDA,0.5690108084009079,0.19177690029089076,0.5277087625293572,0.33061673775495615,0.6912795140879886,46.10752611160278,0.657979679107666
1080,SVC_iso-calib,ternary,10+20+LDA,0.567552280281188,0.19679120913909282,0.5323515624822417,0.3601790526920916,0.685966091177323,39.803590869903566,0.6104285240173339
1084,SVC_iso-calib,ternary,LDA+LOF-PCA,0.5651943979076843,0.18872459258296803,0.5260221909459994,0.3420919552724464,0.6920030901479249,40.64522132873535,0.723886251449585
1085,SVC_iso-calib,ternary,LDA,0.5645422562150803,0.19227864222060076,0.5281452982214108,0.35233896147095045,0.69086090813953,64.00861763954163,0.7233129024505616
1086,SVC_iso-calib,ternary,20+30+LDA,0.5678209601937463,0.19522099112048394,0.5301420321967744,0.34795519530844693,0.6907828314310851,41.66347427368164,0.6251286029815674
1087,SVC_iso-calib,ternary,10,0.5375598932978707,0.1576520080897185,0.5025103630430724,0.3203644142360611,0.6553404824149447,50.38659067153931,0.5922359943389892
1089,SVC_sig-calib,ternary,10+30,0.5580690542830178,0.15972170273969954,0.5145201236087361,0.3187059469457142,0.6545358815912479,39.20950040817261,0.5615801334381103
1091,SVC_sig-calib,ternary,10+20+30,0.558013321084885,0.15901209990733908,0.5141871342693928,0.3177696606054975,0.6541910708050034,40.43193664550781,0.5957196712493896
1094,SVC_sig-calib,ternary,20+30,0.5553720815793897,0.14814348250341686,0.5072207065319931,0.29753012566969017,0.6527891452204916,44.02711820602417,0.5971514225006104
1097,SVC_sig-calib,ternary,30,0.5542125749170583,0.13763707688417076,0.5003359546081142,0.27387986064707437,0.6542104244062364,48.75063710212707,0.6239231586456299
1100,SVC_sig-calib,ternary,10+20,0.5539242449257726,0.1482409100634655,0.5084382421947419,0.3102314767725912,0.6479068673894187,42.13210601806641,0.5693387985229492
1101,SVC_sig-calib,ternary,LOF-PCA,0.5505099082560097,0.14179710896777808,0.5023593864712479,0.29371660157835777,0.6495606450623083,40.01818618774414,0.6636538028717041
1104,SVC_sig-calib,ternary,20,0.5494806885839923,0.1350174913372686,0.4991193921933658,0.28897488725628573,0.6473672053437836,49.15644850730896,0.6064345836639404
1108,SVC_sig-calib,ternary,10,0.5470957269933926,0.13414963628371937,0.4998795255747309,0.29993804445476224,0.6407820654536994,47.78656520843506,0.6005890369415283
1114,SVC_sig-calib,ternary,10+LDA,0.5639624825884719,0.17180795253324047,0.5219293299625022,0.3427119182787127,0.6661394682333983,45.60086064338684,0.6312496185302734
1115,SVC_sig-calib,ternary,10+30+LDA,0.5726829567581919,0.19061366871150925,0.5332355639410539,0.35452583599679205,0.676590481261017,38.13945755958557,0.6018429756164551
1117,SVC_sig-calib,ternary,10+20+30+LDA,0.5725975807558499,0.18991195735627087,0.5328020802865514,0.3533463961733654,0.6765615479971768,39.03716115951538,0.6326712608337403
1120,SVC_sig-calib,ternary,30+LDA,0.5706495098511032,0.17169752109074415,0.5214143810170295,0.3155257525282775,0.6763695127308398,46.007045650482176,0.6529558181762696
1122,SVC_sig-calib,ternary,20+30+LDA,0.5705936615408541,0.18006915479149027,0.5266601646530278,0.3357446399437444,0.6755850633038862,41.62700634002685,0.629287576675415
1124,SVC_sig-calib,ternary,10+20+LDA,0.5691458248872371,0.18159846478489888,0.5281618061252221,0.3480569261789308,0.6711701441373077,40.10844354629516,0.6218974113464355
1129,SVC_sig-calib,ternary,LDA+LOF-PCA,0.5669320217879499,0.1759617061953532,0.5230589257641993,0.3329585652191393,0.6728163052542484,37.80867447853088,0.6816932678222656
1131,SVC_sig-calib,ternary,LDA,0.5665614867353339,0.17990832400364234,0.5251996025496963,0.34248264222050073,0.6721812372670868,58.99392023086548,0.6946388721466065
1133,SVC_sig-calib,ternary,20+LDA,0.566540122406432,0.17032622536245462,0.5205028965828624,0.3290473818474907,0.6709715862653188,46.51549425125122,0.6470699787139893
